식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),니코틴산(mg),니코틴아마이드(mg),비오틴(μg),비타민 B6 / 피리독신(mg),비타민 B12(μg),엽산(μg DFE),콜린(mg),판토텐산(mg),비타민 D2(μg),비타민 D3(μg),비타민 E(mg α-TE),알파 토코페롤(mg),베타 토코페롤(mg),감마 토코페롤(mg),델타 토코페롤(mg),알파 토코트리에놀(mg),베타 토코트리에놀(mg),감마 토코트리에놀(mg),델타 토코트리에놀(mg),비타민 K(μg),비타민 K1(μg),비타민 K2(μg),갈락토오스(g),과당(g),당알콜(g),맥아당(g),알룰로오스(g),에리스리톨(g),유당(g),자당(g),타가토스(g),포도당(g),불포화지방산(g),EPA와 DHA의 합(mg),가돌레산(20:1) / 에이코센산(20:1)(mg),감마 리놀렌산(18:3(n-6))(mg),네르본산(24:1)(mg),도코사디에노산(22:2)(mg),도코사펜타에노산/토코사펜타엔산(22:5(n-3))(mg),DHA / 도코사헥사에노산/도코사헥사엔산(22:6(n-3))(mg),디호모리놀렌산/에이코사트리에노산(20:3(n-3))(mg),라우르산(12:0)(mg),리그노세르산(24:0)(mg),리놀레산(18:2(n-6))(g),미리스톨레산(14:1)(mg),미리스트산(14:0)(mg),박센산(18:1(n-7))(mg),베헨산(22:0)(mg),부티르산(4:0)(mg),스테아르산(18:0)(mg),스테아리돈산(18:4(n-3))(mg),아라키돈산(20:4(n-6))(mg),아라키드산(20:0)(mg),알파 리놀렌산(18:3(n-3))(g),에루크산(22:1)(mg),에이코사디에노산(20:2(n-6))(mg),에이코사트리에노산(20:3(n-6))(mg),EPA / 에이코사펜타에노산(20:5(n-3))(mg),오메가3 지방산(g),오메가6 지방산(g),올레산(18:1(n-9))(mg),카프로산(6:0)(mg),카프르산(10:0)(mg),카프릴산(8:0)(mg),트라이데칸산(13:0)(mg),트랜스 리놀레산(18:2t)(mg),트랜스 리놀렌산(18:3t)(mg),트랜스 올레산(18:1(n-9t)(mg),트리코산산(23:0)(mg),팔미톨레산(16:1)(mg),팔미트산(16:0)(mg),펜타데칸산(15:0)(mg),헨에이코산산(21:0)(mg),헵타데센산(17:1)(mg),헵타데칸산(17:0)(mg),구리(μg),마그네슘(mg),망간(mg),몰리브덴(μg),불소(mg),셀레늄(μg),아연(mg),염소(mg),요오드(μg),크롬(μg),아미노산(mg),필수아미노산(mg),비필수아미노산(mg),글루탐산(mg),글라이신(mg),라이신(mg),류신(mg),메티오닌(mg),발린(mg),세린(mg),시스테인(mg),아르기닌(mg),아스파르트산(mg),알라닌(mg),이소류신(mg),타우린(mg),트레오닌(mg),트립토판(mg),티로신(mg),페닐알라닌(mg),프롤린(mg),히스티딘(mg),토코페롤(mg),토코트리에놀(mg),알코올(g),출처코드,출처명,1회 섭취참고량,식품중량,품목제조보고번호,제조사명,수입업체명,유통업체명,수입여부,원산지국코드,원산지국명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자
P123-204020400-0043,산메촌 메밀 물막국수,P,가공식품,1,가공식품,23,즉석식품류,23204,즉석 면요리,2300002,즉석섭취·편의식품류,230000204,간편조리세트,00,해당없음,100g,110,,3.11,1.34,,21.29,1.69,,,,,,534,,,,,,,,,0.00,0.21,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,1300g,2020028035957,(주)팜앤들,해당없음,해당없음,N,,해당없음,2,수집,2026-01-02,2026-07-28 00:00:00
P116-701070100-1519,산골농장 사과칩,P,가공식품,1,가공식품,16,농산가공식품류,16701,과일가공품,1600007,기타 농산가공품류,160000701,과·채가공품,00,해당없음,100g,380,,0.00,0.00,,90.00,20.00,,,,,,120,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,30g,20g,20100395093217,영농조합법인산골농장,해당없음,해당없음,N,,해당없음,2,수집,2025-10-28,2026-07-28 00:00:00
P108-004000400-0019,사천짜파게티,P,가공식품,1,가공식품,08,면류,08004,자장라면,0800000,해당없음,080000004,유탕면,00,해당없음,100g,438,,8.03,15.33,,67.15,5.84,,,,,,788,,,,,,,,,0.00,5.84,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,"생·숙면 200g, 건면 100g, 당면 30g, 유탕면(봉지)120g, 유탕면(용기)80g",137g,2001054954166/19760342001375,(주)농심,해당없음,해당없음,N,,해당없음,2,수집,2019-06-30,2026-07-28 00:00:00
P109-203020000-1445,사운즈커피 콜롬비아 디카페인,P,가공식품,1,가공식품,09,음료류,09203,원두/원두분말,0900002,커피,090000200,해당없음,00,해당없음,100g,431,,13.70,13.50,,63.70,0.00,,,,,,3,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,200g,2021017545037,사운즈커피팩토리,해당없음,해당없음,N,,해당없음,2,수집,2026-03-24,2026-07-28 00:00:00
P103-101020500-0539,사브레초코칩,P,가공식품,1,가공식품,03,코코아가공품류 또는 초콜릿류,03101,초콜릿,0300002,초콜릿류,030000205,초콜릿가공품,00,해당없음,100g,480,,7.04,20.00,,68.16,25.60,,,,,,77,,,,,,,,,67.52,12.96,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,15g,125g,2022_DNSP_00670,BISCUITERIE LA MERE POULARD,해당없음,해당없음,Y,250,프랑스,2,수집,2022-12-29,2026-07-28 00:00:00
P108-001000100-0338,사누키생면,P,가공식품,1,가공식품,08,면류,08001,국수,0800000,해당없음,080000001,생면,00,해당없음,100g,242,,5.75,0.47,,53.62,2.71,,,,,,1239,,,,,,,,,0.00,0.15,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,"생·숙면 200g, 건면 100g, 당면 30g, 유탕면(봉지)120g, 유탕면(용기)80g",1600g,202605292231,주식회사 그로우위더스,해당없음,해당없음,N,,해당없음,2,수집,2026-03-25,2026-07-28 00:00:00
P101-412000400-1212,사과버터바,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01412,파이/타르트,0100000,해당없음,010000004,빵류,00,해당없음,100g,296,,2.00,15.00,,37.00,21.00,,,,,,122,,,,,,,,,44.00,9.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70g,100g,20210363128142,타르트엔코,해당없음,해당없음,N,,해당없음,2,수집,2025-12-29,2026-07-28 00:00:00
P123-208020300-0586,사골김치찌개,P,가공식품,1,가공식품,23,즉석식품류,23208,찌개/전골류,2300002,즉석섭취·편의식품류,230000203,즉석조리식품,00,해당없음,100g,57,,4.22,2.67,,4.00,1.78,,,,,,469,,,,,,,,,7.78,0.51,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml(g),450g,19800347002629,대상(주)기흥공장,해당없음,해당없음,N,,해당없음,2,수집,2024-02-01,2026-07-28 00:00:00
P101-205000200-0470,쁘띠첼망고젤리,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01205,젤리,0100000,해당없음,010000002,캔디류,00,해당없음,100g,78,,0.00,0.00,,18.89,18.89,,,,,,22,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,10g,90g,2008044319057,(주)쌍인,해당없음,해당없음,N,,해당없음,2,수집,2021-06-30,2026-07-28 00:00:00
P101-203000200-0475,뿌라우린,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01203,사탕,0100000,해당없음,010000002,캔디류,00,해당없음,100g,440,,12.40,13.00,,68.00,68.00,,,,,,422,,,,,,,,,0.00,10.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,10g,208g,2020_DNSP_02383,해당없음,"SHENYANG BULAOLIN FOOD CO.,LTD",해당없음,Y,156,중국,2,수집,2020-06-30,2026-07-28 00:00:00
P123-207020300-4147,뼈해장국,P,가공식품,1,가공식품,23,즉석식품류,23207,국/탕류,2300002,즉석섭취·편의식품류,230000203,즉석조리식품,00,해당없음,100g,60,,7.00,2.10,,3.00,0.00,,,,,,490,,,,,,,,,25.00,0.10,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,250ml(g),1000g,202505702471,주식회사 거다에프엔비,해당없음,해당없음,N,,해당없음,2,수집,2026-01-21,2026-07-28 00:00:00
P101-416000400-0659,빽그램 핫도그,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01416,핫도그,0100000,해당없음,010000004,빵류,00,해당없음,100g,294,,9.52,20.00,,19.52,6.67,,,,,,514,,,,,,,,,33.81,6.19,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70g,210g,2020034972215,그린베이크,해당없음,해당없음,N,,해당없음,2,수집,2024-12-31,2026-07-28 00:00:00
P109-302030200-0956,빨간에너지사과주스,P,가공식품,1,가공식품,09,음료류,09302,과·채주스,0900003,과일·채소류음료,090000302,과·채주스,00,해당없음,100ml,49,,0.09,0.00,,12.09,11.82,,,,,,1,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml,110ml,201605620533,농업회사법인정수주식회사,해당없음,해당없음,N,,해당없음,2,수집,2021-06-30,2026-07-28 00:00:00
P109-801080100-4483,빙탕설리,P,가공식품,1,가공식품,09,음료류,09801,액상음료,0900008,기타음료,090000801,혼합음료,00,해당없음,100ml,230,,0.00,0.00,,57.00,54.00,,,,,,100,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml,500ml,23CN5QZ00D8,"HANGZHOU TINGJIN FOOD CO., LTD.",광진유통,해당없음,Y,156,중국,2,수집,2023-11-02,2026-07-28 00:00:00
P103-102020500-0160,빈트 비건초콜릿 커피원두,P,가공식품,1,가공식품,03,코코아가공품류 또는 초콜릿류,03102,초콜릿과자,0300002,초콜릿류,030000205,초콜릿가공품,00,해당없음,100g,455,,5.00,35.00,,47.50,0.00,,,,,,5,,,,,,,,,0.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,30g,40g,20170347134414,㈜ 씨엔지,해당없음,㈜ 더빈트,N,,해당없음,2,수집,2022-12-29,2026-07-28 00:00:00
P120-600060000-1748,빅버터플라이 브레디드 쉬림프(1kg),P,가공식품,1,가공식품,20,수산가공식품류,20600,기타 수산가공품,2000006,기타 수산물가공품,200000600,해당없음,00,해당없음,100g,135,,10.00,0.50,,22.00,2.00,,,,,,530,,,,,,,,,45.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,1000g,24VN1G100D0,MINH PHU HAU GIANG SEAFOOD JOINT STOCK COMPANY (MINH PHU HAU GIANG SEAFOOD CORP),(주)우원홀딩스,해당없음,Y,704,베트남,2,수집,2024-07-31,2026-07-28 00:00:00
P104-701070000-0101,비폴렌홍삼정,P,가공식품,1,가공식품,04,당류,04701,당류가공품,0400007,당류가공품,040000700,해당없음,00,해당없음,100g,382,,6.67,2.89,,82.22,51.11,,,,,,33,,,,,,,,,0.00,1.11,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,45g,19890401002275,주식회사백천바이오텍(Biotech),해당없음,해당없음,N,,해당없음,2,수집,2023-12-22,2026-07-28 00:00:00
P109-303030300-1744,비타민유자드링스,P,가공식품,1,가공식품,09,음료류,09303,과·채음료,0900003,과일·채소류음료,090000303,과·채음료,00,해당없음,100ml,94,,0.00,0.55,,22.39,13.41,,,,,,0,,,,,,,79.69,8.72,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml,100ml,2022068308340,주식회사아인가,해당없음,해당없음,N,,해당없음,2,수집,2024-12-05,2026-07-28 00:00:00
P104-701070000-2127,비정제 유기농 사탕수수당,P,가공식품,1,가공식품,04,당류,04701,당류가공품,0400007,당류가공품,040000700,해당없음,00,해당없음,100g,400,,0.00,0.00,,100.00,100.00,,,,,,0,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,1000000g,25BR01200D8,JALLES MACHADO S/A,오르코 주식회사,해당없음,Y,076,브라질,2,수집,2026-03-10,2026-07-28 00:00:00
P109-202020000-0347,비아 바닐라 라떼,P,가공식품,1,가공식품,09,음료류,09202,인스턴트커피,0900002,커피,090000200,해당없음,00,해당없음,100g,413,,14.18,8.86,,69.18,66.32,,,,,,163,,,,,,,,,24.05,5.86,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,,18MY0D400D2,HACO ASIA PACIFIC SDN. BHD.,주식회사 에스씨케이컴퍼니,해당없음,Y,458,말레이시아,2,수집,2024-12-31,2026-07-28 00:00:00
P120-200020200-0784,비빔낙지젓(500g),P,가공식품,1,가공식품,20,수산가공식품류,20200,젓갈/액젓,2000002,젓갈류,200000202,양념젓갈,00,해당없음,100g,131,,7.00,2.10,,21.00,17.00,,,,,,1720,,,,,,,,,23.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,500g,22CN2FP00D5,"DANDONG RONGZHENG FOOD CO., LTD",(주)반찬단지,해당없음,Y,156,중국,2,수집,2026-02-09,2026-07-28 00:00:00
P120-600060000-0269,비비고 순살 임연수구이,P,가공식품,1,가공식품,20,수산가공식품류,20600,기타 수산가공품,2000006,기타 수산물가공품,200000600,해당없음,00,해당없음,100g,117,,21.67,3.00,,0.00,0.00,,,,,,633,,,,,,,,,125.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,60g,19870275001638,씨제이 씨푸드 주식회사,해당없음,해당없음,N,,해당없음,2,수집,2024-01-25,2026-07-28 00:00:00
P123-216020300-0125,비리아니 치킨,P,가공식품,1,가공식품,23,즉석식품류,23216,치킨,2300002,즉석섭취·편의식품류,230000203,즉석조리식품,00,해당없음,100g,441,,29.00,21.00,,34.00,4.00,,,,,,2170,,,,,,,,,0.00,5.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,350g,23ES1OP00D2,CONSERVAS HUERTAS SA,(주)한국발보린,해당없음,Y,724,스페인,2,수집,2023-08-04,2026-07-28 00:00:00
P101-404000400-1121,비건흑미단팥베이글,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01404,베이글,0100000,해당없음,010000004,빵류,00,해당없음,100g,271,,11.11,3.95,,47.66,9.19,,,,,,413,,,,,,,,,0.00,0.98,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70g,100g,2024041701244,소피아의디저트,해당없음,해당없음,N,,해당없음,2,수집,2025-11-07,2026-07-28 00:00:00
P103-101020300-0125,블루하트봉봉,P,가공식품,1,가공식품,03,코코아가공품류 또는 초콜릿류,03101,초콜릿,0300002,초콜릿류,030000203,화이트초콜릿,00,해당없음,100g,535,,8.20,33.57,,50.12,37.04,,,,,,46,,,,,,,,,30.71,17.65,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,15g,100g,20160080733445,(주)카카오브라운,해당없음,해당없음,N,,해당없음,2,수집,2024-07-08,2026-07-28 00:00:00
P101-205000200-1593,블루베리스틱젤리,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01205,젤리,0100000,해당없음,010000002,캔디류,00,해당없음,100g,358,,3.33,1.17,,83.34,25.00,,,,,,4,,,,,,,,,0.00,0.83,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,10g,60g,20090440068528,(주)건영제과,해당없음,해당없음,N,,해당없음,2,수집,2024-04-15,2026-07-28 00:00:00
P105-001000100-1104,블루베리 우리쌀조청잼,P,가공식품,1,가공식품,05,잼류,05001,잼,0500000,해당없음,050000001,잼,00,해당없음,100g,130,,0.80,0.25,,31.04,18.18,,,,,,3,,,,,,,,,0.00,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,20g,330g,202505862711,사회적협동조합모들,해당없음,해당없음,N,,해당없음,2,수집,2025-06-30,2026-07-28 00:00:00
P107-301030100-0239,블렌드 오일,P,가공식품,1,가공식품,07,식용유지류,07301,혼합식용유,0700003,식용유지가공품,070000301,혼합식용유,00,해당없음,100ml,900,,0.00,100.00,,0.00,0.00,,,,,,0,,,,,,,,,0.00,13.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,5g(ml),5000ml,26TR00900D7,AL AMEED GROUP INSAAT GIDA SANAYI VE TICARET LIMITED SIRKETI MERSIN SERBEST BOLGE SUBESI,에이엔코리아,해당없음,Y,792,튀르키예,2,수집,2026-01-05,2026-07-28 00:00:00
P101-404000400-0051,블랙올리브베이글,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01404,베이글,0100000,해당없음,010000004,빵류,00,해당없음,100g,271,,10.00,1.93,,53.57,5.71,,,,,,361,,,,,,,,,0.00,0.20,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70g,140g,2018007072615,포비아워스,해당없음,해당없음,N,,해당없음,2,수집,2021-06-30,2026-07-28 00:00:00
P109-201020000-1732,블랙 아메리카노,P,가공식품,1,가공식품,09,음료류,09201,액상커피,0900002,커피,090000200,해당없음,00,해당없음,100ml,8,,1.81,0.02,,0.02,0.00,,,,,,16,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,240ml,100ml,20050555180724,농업회사법인(주)동서웰빙,해당없음,해당없음,N,,해당없음,2,수집,2026-04-24,2026-07-28 00:00:00
P119-900090100-1306,브리미 모짜렐라 락토스프리,P,가공식품,1,가공식품,19,유가공품류,19900,치즈,1900009,치즈류(축산물가공품),190000901,치즈,00,해당없음,100g,230,,17.00,17.00,,1.00,1.00,,,,,,210,,,,,,,,,50.00,13.00,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,20g,125g,20IT04K00H0,NO.2 PROCESSING WORKSHOP OF SHANDONG ZHUCHENG FOREIGN TRADE REFRIGERATION PLANT,화인에프앤드비서비스(주),해당없음,Y,380,이탈리아,2,수집,2023-03-21,2026-07-28 00:00:00
P119-900090200-0102,브레비세,P,가공식품,1,가공식품,19,유가공품류,19900,치즈,1900009,치즈류(축산물가공품),190000902,가공치즈,00,해당없음,100g,300,,18.00,25.00,,1.00,1.00,,,,,,600,,,,,,,,,80.00,19.00,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,20g,119g,2022_DNSP_00601,FROMAGERIE GUILLOTEAU,해당없음,해당없음,Y,250,프랑스,2,수집,2022-12-29,2026-07-28 00:00:00
P101-205000200-3687,브라운 젤리 펄,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01205,젤리,0100000,해당없음,010000002,캔디류,00,해당없음,100g,84,,0.00,0.00,,21.00,19.00,,,,,,50,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,10g,1000g,25VN0CA00D5,"WONDERFUL FOODS CO.,LTD",(주)태향,해당없음,Y,704,베트남,2,수집,2025-02-26,2026-07-28 00:00:00
P120-200020100-0043,붉은새우젓,P,가공식품,1,가공식품,20,수산가공식품류,20200,젓갈/액젓,2000002,젓갈류,200000201,젓갈,00,해당없음,100g,53,,9.52,0.83,,1.86,0.00,,,,,,7720,,,,,,,,,96.71,0.29,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,1800g,2005053105010,(주)초록섬마하탑,해당없음,해당없음,N,,해당없음,2,수집,2025-09-17,2026-07-28 00:00:00
P113-206020400-4863,불독 돈까스 소스 (300ml),P,가공식품,1,가공식품,13,조미식품,13206,기타 소스류,1300002,소스류,130000204,소스,00,해당없음,100ml,152,,0.70,0.00,,37.30,36.70,,,,,,2362,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,"드레싱 15g, 덮밥소스 165g",300ml,18JP1NY00D1,"BULL-DOG SAUCE CO.,LTD.TATEBAYASHI FACTORY",매크로통상(주),해당없음,Y,392,일본,2,수집,2023-11-07,2026-07-28 00:00:00
P123-201020200-0670,불고기잡채덮밥,P,가공식품,1,가공식품,23,즉석식품류,23201,밥류,2300002,즉석섭취·편의식품류,230000202,즉석섭취식품,00,해당없음,100g,143,,2.70,3.90,,24.02,3.30,,,,,,751,,,,,,,,,4.51,0.48,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,210g,333g,200003470523145,롯데후레쉬델리카제1호주식회사,해당없음,해당없음,N,,해당없음,2,수집,2024-12-27,2026-07-28 00:00:00
